orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
1.27897E+14,3034933556,10649871654,1674920514,1,748310348,423318317,"Skin Suitability:all type skin
Absorption:good

My fav cleanser dah repeat 2 kli dgn seller ni 😍 mmg best and cpt sngt seller post cuma mcm biasa lah courier suka peram lama2,btw thanks seller bgi free mask lama dah tringin nak try 🫶🏻",5,all type skin,good,NEW Coalberry
1.27303E+14,3034933556,10571773360,1673864008,1,59039502,423318317,"Skin Suitability:belum cuba
Absorption:belum cuba

Thankyou seller bagi free gift sheet mask 💞",5,belum cuba,belum cuba,HoneyGlo Essence
1.26886E+14,3034933556,10533162280,1673440888,1,95706962,423318317,thank you seller for the free gift mask kayman !! LOVE IT SO MUCH ❤️❤️🥰🥰,5,,,Coalface Soap
1.2626E+14,3034933556,10480629967,1672910979,1,255605735,423318317,"Skin Suitability:bagusssss
Absorption:bagussss

Suka sebab x menyebabkan muka berminyak",5,bagusssss,bagussss,QUICK & EASY KIT
1.2505E+14,3034933556,10373695611,1671636605,1,352430735,423318317,"Skin Suitability:good
Absorption:faster

Really good in faded acne scar 😍 i really love this essence 😍 worth the money",5,good,faster,Travel Essence 30ml
1.25371E+14,3034933556,10398277947,1671932511,1,235528822,423318317,"Skin Suitability:terbaik
Absorption:terbaik

terbaik",5,terbaik,terbaik,Petite Suntella 15ml
1.25598E+14,3034933556,10423720002,1672227914,1,29705668,423318317,"Skin Suitability:suitable for my combo skin
Absorption:good",5,,,Petite SMG 30ml
1.23403E+14,3034933556,10231891701,1670236208,1,83117200,423318317,"Skin Suitability:my skin type is combination, and it works wonder

Dah berapa kali repeat dah, memang best gila sabun nih",5,,,Coalface Soap
1.24185E+14,3034933556,10286109021,1670836520,1,255605735,423318317,Brg smpai dgn baik to shopeee expresss peram bapak lame,5,,,Travel Essence 30ml
1.23818E+14,3034933556,10248148734,1670412938,1,38684208,423318317,Semua barang dapat siap dapat free gift lagiii😍🥰 thank you seller🥰,5,,,HoneyGlo Exfoliant
1.24247E+14,3034933556,10278046742,1670750795,1,117107070,423318317,"Skin Suitability:not try yet
Absorption:not try yet

Fast delivery!",5,not try yet,not try yet,Petite Suntella 15ml
1.18301E+14,3034933556,9725654058,1664863309,1,213909862,423318317,"Skin Suitability:all skin type
Absorption:mantap

Dah berkotak kotak sabun dah pakai. Kayman ni memang best la, jearawat susah nak naik dah. And thanks seller for the free gift. Kedai ni pon i dah repeat berkali kali, best best best",5,all skin type,mantap,Coalface Soap
1.22432E+14,3034933556,10122070115,1669075319,1,55912756,423318317,"Skin Suitability:very good
Absorption:very good

Dapat free gift - mask.sy suka free gift mcm ni,dari pada bagi bekas kecik2.",5,very good,very good,Bundle Soap x 3
1.23589E+14,3034933556,10241977174,1670340102,1,385449936,423318317,"Skin Suitability:100%
Absorption:100/%

Very good very recommended. Fast shipping. Everythg is good. This is my second time repeat. Fast respon",5,100%,100/%,NEW Skintella Serum
1.23223E+14,3034933556,10198500186,1669866710,1,399541104,423318317,"Skin Suitability:okay
Absorption:okay

Already received with thanks",5,okay,okay,Serum + Essence
1.18545E+14,3034933556,9743242547,1665045164,1,215838147,423318317,"Skin Suitability:suit to my skin well
Absorption:lurveee terukk

all products from kayman memang best gilaaa!!!! the toner fits my skin well, memang rasa hydrated gila lepas pakai and the sunscreen iss soooo good!! it’s a hybrid suncreen btw and it can act as a primer too hehehehe!! ive got sikat and a cooling gel as a free gift, thank youu",5,suit to my skin well,lurveee terukk,Suntella UV Milk
1.22235E+14,3034933556,10105176115,1668887688,1,172565088,423318317,"Skin Suitability:kulit berminyak dan kombinasi
Absorption:serum cepat menyerap dan ringan

Saya baru pakai sabun dan serum… Suka sangat sabun die sbb buih die ok tak byk sgt just nice and serum die pon xde bau yg pelik2 dan tak melekit pon… luv😍",5,kulit berminyak dan kombinasi,serum cepat menyerap dan ringan,Soap + Serum
1.22485E+14,3034933556,10118490815,1669030131,1,303085496,423318317,Tq gift best hehe barang semua okay... I kulit sensitif tpi kene pakai juga la produk ni even mahal ckit,5,,,NEW Coalberry
9.70254E+13,3034933556,7399362087,1644013436,1,70119911,423318317,"Ordered after seeing Tyra's posts about it. Used for 2 days and my acne bumps are already smaller. I bought the cleanser, toner and centella serum. Will see how it goes for a month, and then add moisturiser and other items. Hope this works for my acne and dry/ combination skin.",5,,,Skintella Serum
1.24474E+14,3034933556,10336517543,1671268906,1,765497094,423318317,Walaupun lambat shipping tapi ada free gift thank you ❤️,5,,,Petite CBC 30ml
1.18422E+14,3034933556,9966720421,1667475528,1,21317280,423318317,Sampai dgn selamat. Mmg dh pakai kayman so beli utk topup stock je. So far sgt2 ok kulit muka pun puas hati takde reaction or alergik apa2. The best skincare,5,,,Skintella Moisturzer
1.22132E+14,3034933556,10097623205,1668815399,1,42338542,423318317,"Fast seller, affordable price, thankyou seller for giving free kayman mask! Love itttt ♥️",5,,,Coalface Soap
1.0139E+14,3034933556,7832250092,1647950675,1,103209768,423318317,"Skin Suitability:the bomb
Absorption:so quick

I will be reviewing the new serum. Imo, it is much more better than previous serum, I think my skin is much more moistured compare from previous serum. Mgkn mcm over but I really loving it.",5,the bomb,so quick,Skintella 2.0 15ml☘️
1.21767E+14,3034933556,10164831084,1669511221,1,24589394,423318317,"Skin Suitability:good
Absorption:good

The product suit my skin",5,good,good,Petite CBC 30ml
1.09911E+14,3034933556,8886490752,1657125131,1,96475479,423318317,Dah byk kali repeat pakai kayman moisturizer sbb best sgt!! Zarzou serum ni first time nak try hopefully sesuai dgn skin. Penghantaran courier lambat dkt sarawak ni. Dlm 2 weeks mcm tu baru sampai.,5,,,Skintella Moisturzer
1.00133E+14,3034933556,7682538721,1646637524,1,70119911,423318317,"Skin Suitability:dry and acne skin

Second set (coal berry cleanser, hyalumelon toner, Skintella Serum). My skin is so good now with less/ minimal acnes. Why did they discontinue Skintella though..",5,,,Skintella 2.0 15ml☘️
1.21759E+14,3034933556,10042781011,1668331554,1,6852334,423318317,"Skin Suitability:Great

In love with the moisturiser. Received free gift from the seller as well 😍",5,,,Skintella Moisturzer
1.00411E+14,3034933556,7706901788,1646825346,1,165051329,423318317,"Skin Suitability:dry skin . Hopefully sesuai
Absorption:cepat resap

Order semalam , hari ni dah sampai . Cepat sangat sangat . Aaaa sukaa 🥰",5,dry skin . Hopefully sesuai,cepat resap,Boing-Boing Kit+Sock
1.12601E+14,3034933556,9380707631,1661478629,1,291403049,423318317,"Skin Suitability:yesss!
Absorption:good!

Dah nak dekat sebulan pakai this sabun, so far okay. My acne dah okayy after pakai this sabun! 😍",5,yesss!,good!,Coalface Soap
1.13099E+14,3034933556,9380692960,1661478501,1,291403049,423318317,"Absorption:glowing after using this 😍
Skin Suitability:yesssss!

Sangat sangat bagus sunscreen ni, korang patut try. ❤️",5,,,Suntella UV Milk
1.01138E+14,3034933556,7932542573,1648858378,1,133948669,423318317,"Skin Suitability:oily skin
Absorption:fast

The best moisturiser for oily skin. Lepas jumpa ni dah tak beli moisturiser yg lain. Harga oun affordable. Suka beli dgn seller ni sbb delivery mantap lajunya.",5,oily skin,fast,Skintella Moisturzer
9.67993E+13,3034933556,7331974608,1643283930,1,71465718,423318317,"Super fast delivery!! First time trying this on my acne prone skin, hope it suits me :)",5,,,Coalface Soap
1.14077E+14,3034933556,9318703641,1660896511,1,174297377,423318317,"Skin Suitability:First time trying
Absorption:-

Kind of disappointed because it stated that I'll be receiving a free mitt but it didn't come in the package. But it's all good, the seller ships the item fast. Though using Shopee Express and it takes almost a week to receive.",4,First time trying,-,HoneyGlo + Free Mitt
9.29094E+13,3034933556,6882142911,1639369027,1,8679996,423318317,Mantap dpt scrunchie dan sikat dan tisu. Penghantaran laju. Maceh seller,5,,,Serum + Essence
1.08013E+14,3034933556,8766063792,1656042058,1,30984602,423318317,"Skin Suitability:Good
Absorption:Veryyy suitable for my skin 👌",5,,,Travel Serum 1.0
9.95646E+13,3034933556,7643035347,1646306637,1,133948669,423318317,"Skin Suitability:oily
Absorption:fastest

The best ever moisturiser that I ever had for my oily skin. First time nak try honeyglo. Harap kulit saya boleh terima.",5,oily,fastest,HoneyGlo + Free Mitt
1.15539E+14,3034933556,9483374999,1662476601,1,84176847,423318317,"Skin Suitability:suitable for my dry skin
Absorption:amazing

i love the moisturiser! first time i jumpa moisturiser yang tak sticky langsung. fast absorption! i love it!! the toner pulak was okay. kulit i ok dgn the toner, takde any bad effects. butt, the portion of the moisturiser i think sikit sgt. i kene ketuk2 baru keluar. harga i rasa mahal jugak la 👌",4,suitable for my dry skin,amazing,Boing-Boing Kit+Sock
9.79911E+13,3034933556,7696315499,1646739414,1,163938142,423318317,"Skin Suitability:good
Absorption:fast

This one really good, it soothes! Good for daily uses. It does clean light makeup! Im so happy with my skin!!!",5,good,fast,Coalberry Cleanser
1.21701E+14,3034933556,10057556509,1668472156,1,68991545,423318317,"Skin Suitability:acne sensitive skin
Absorption:fast absorption",5,,,Suntella UV Milk
9.18017E+13,3034933556,6758398362,1638248207,1,272430090,423318317,repeat beli sbb sabun ni sesuai dgn muka i and dia tak mengeringkan pun. tiny bumps kat dahi sikit2 hilang. my skin type combination to oily.,5,,,Coalface Soap
1.13282E+14,3034933556,9194150629,1659882958,1,19524406,423318317,"Skin Suitability:ku letak kat miss j ku terus kecut esknya..kurasa mcm nk beli 10botoi teruihh
Absorption:cepat giler bedesup dia absorp

Done puji melambung serum baru kayman..
Tq seller byk bg free gift..ku beli sini lg nnti utk ank dara pulak... Gmbr tadak sori naa..",5,ku letak kat miss j ku terus kecut esknya..kurasa mcm nk beli 10botoi teruihh,cepat giler bedesup dia absorp,Soap + Serum
1.08627E+14,3034933556,8664720312,1655121332,1,223601744,423318317,"Skin Suitability:oilyskin

Tqq sis bgi free gift
Penghantaran cepat
Very recommend 👍👍👍",5,,,Skintella Moisturzer
9.97524E+13,3034933556,7828604122,1647924709,1,56434557,423318317,It really works with the combination skin. I have tried from high end to drugstore and I would say this is one of the best moisturizer that works wonders with my skin. Fast absorption and not feeling sticky on my face. My face also not appear too shiny even after long day and I love it.,5,,,HoneyGlo + Free Mitt
1.03482E+14,3034933556,8126221426,1650427203,1,265510018,423318317,"Skin Suitability:still figuring it out whether it’s suitable to my skin or not but i really hope it does suit my skin
Absorption:fast absorption!!

hello i jarang gils nak tulis review but this one!!! today is my second days using this moisturizer, and i see my tiny bumps start kurang ??? im not sure but it is what it is. and i really really hope my tiny bumps hilangg cepat cepat :(( btw i terpengaruh nak beli kayman ni dari @/tyrakmrzmn 😩😍",5,still figuring it out whether it’s suitable to my skin or not but i really hope it does suit my skin,fast absorption!!,Skintella Moisturzer
9.98078E+13,3034933556,7648043980,1646359850,1,103331433,423318317,"Skin Suitability:sgt best
Absorption:terbaik dh 7 botol guna",5,,,Skintella Serum
1.20767E+14,3034933556,9960722199,1667403293,1,47646841,423318317,Haven't try the products yet but gotta give 5/5 for a fast delivery!,5,,,Petite CBC 30ml
1.16127E+14,3034933556,9514374593,1662782223,1,272379791,423318317,"Skin Suitability:suitable for me 🤷🏻‍♂️
Absorption:quick & lite

i ordered it today, it arrived the next day. 🫶🏼🫶🏼🫶🏼 have bought this before so no further comments. just thanks.",5,suitable for me 🤷🏻‍♂️,quick & lite,Hyalumelon Toner
1.1266E+14,3034933556,9110441520,1659080848,1,67238452,423318317,"Skin Suitability:sesuai dgn my skin. Dr mencuba cleanser je now dh pakai complete set kayman. Best skincare so far!

Pos laju giler. Harini order besok smpi. Terbaik👍🏻👍🏻",5,,,HoneyGlo + Free Mitt
9.20139E+13,3034933556,6780169433,1638437400,1,160867323,423318317,Thank u seller.pnghantaran yg pantas..produk yg baik.siap ada free gift lagi,5,,,HoneyGlo + Free Mitt
1.17802E+14,3034933556,9702950267,1664600261,1,179903353,423318317,Dh pernah beli kayman sblum ni and mmg nampak hasilnya alhamdulillah so pakai la kayman ye hehehehe,5,,,Soap + Essence
1.18397E+14,3034933556,9742533966,1665039387,1,179231,423318317,"Absorption:not sticky
Skin Suitability:great for combination skin and acne prone",5,,,Petite SMG 30ml
9.75589E+13,3034933556,7424922100,1644245930,1,102850541,423318317,I beli the whole set for the first time so tak tahu mcm mana lagi but seller ni bagus gila i dapat free gift banyak sgt! Thankyou! Kalau ok i’ll repeat,5,,,Boing-Boing Kit+Sock
9.7498E+13,3034933556,7427370191,1644285769,1,26616178,423318317,"RM0.WOW! Tawaran baru utk anda! Aktifkan semula talian Hotlink dgn tempoh aktif 1hari @RM1.00, dail *505# utk dptkannya! T'takluk T&S.a",5,,,Skintella Moisturzer
1.10638E+14,3034933556,9047395530,1658485196,1,101403074,423318317,"Skin Suitability:Good
Absorption:Good

I have oily skin and it really helps to clean my skin without harsh side effects",5,Good,Good,Coalberry Cleanser
1.03674E+14,3034933556,8087013977,1650087907,1,100571177,423318317,"Skin Suitability:Berkesan
Absorption:Power

Dh lma pkai mmg best tp first time oder dgn seller ni…laju je smpai…😉",5,Berkesan,Power,Travel Essence 30ml
9.9767E+13,3034933556,7694722295,1646730704,1,62841513,423318317,"Skin Suitability:combo
Absorption:amazing

3rd bottle of toner and it's honestly one of the best hydrating toners for combo skin. Absorbs fast and really convenient with the fine mist spray cap.",5,combo,amazing,Coalberry Cleanser
1.15805E+14,3034933556,9497448248,1662623839,1,89744399,423318317,"Skin Suitability:sangat sesuai untuk kulit kering

Penghantaran pantas...sy suka...akan beli lg nanti..",5,,,Hyalumelon Toner
9.97226E+13,3034933556,7892512941,1648516717,1,173214671,423318317,"Skin Suitability:combination
Absorption:fast

Saya suka saya suka. Rasa fresh sangat kalau pakai. Kalau buat sandwich method, terus rasa glow je muka ni haa 😍",5,combination,fast,Hyalumelon Toner
9.68296E+13,3034933556,7356803473,1643530445,1,88222492,423318317,"Skin Suitability:ok for my skin😍😍😍😍😍😍😍

Penghantaran cepat by seller...nati blh repeat lagi😍😍😍",5,,,HoneyGlo + Free Mitt
9.29667E+13,3034933556,6884749965,1639383147,1,238680545,423318317,Thank you soo much .. packaging tebai nk mampuih .. baguih ii 👍🏻 recommended laa sape nk beli dgn seller nii .. even beli satu pon dpt freegift .. thank you thank you,5,,,Skintella Serum
1.15629E+14,3034933556,9471677631,1662369086,1,194977122,423318317,"Skin Suitability:Oily
Absorption:Fast

Skintella serum new formula super duper best!",5,Oily,Fast,NEW Skintella Serum
1.17787E+14,3034933556,9808198730,1665727520,-1,253773256,423318317,"Order:25/9
Received : 11/10
Lambat gilaaa sampai dah macam order dari oversea😡",1,,,Coalface Soap
9.69434E+13,3034933556,7357055080,1643532706,1,64962249,423318317,"Skin Suitability:combination skin, hv only tried cleanser, moisturizer, and hyalumelon toner. feels great on skin.
Absorption:fast absorption.",5,,,Boing-Boing Kit+Sock
1.11685E+14,3034933556,9029890179,1658326331,1,49937280,423318317,"Skin Suitability:ok

Baru try sekali. Kalau ok kite repeat!",5,,,Travel Essence 30ml
1.12771E+14,3034933556,9127302624,1659247962,1,54878787,423318317,Absorption:penghantaran yg pantas.. terbaik👍👍👍👍👍👍👍,5,,,Coalface Soap
1.00833E+14,3034933556,7816583034,1647804095,1,28659222,423318317,"Skin Suitability:my skin is a combination type, Ive been applying this essence for a week and so far i like it

Delivery super fast! Ordered and shipped on the same day",5,,,Rosa Glow Essence
1.08057E+14,3034933556,8609126855,1654683317,1,29084296,423318317,Tq seller fast delivery. Byk freegift best 😍 overall 5 stars,5,,,Cleanser + Essence
9.5567E+13,3034933556,7211644086,1642127022,1,12697087,423318317,Really awesome product. This is among the best moisturizer. I was quite taken before since this is local product!,5,,,Skintella Moisturzer
1.10776E+14,3034933556,8971852267,1657805760,1,10957774,423318317,"I dah pkai kayman ni almost 3years something, tak pernah meragui apa sekali pun products yg dorg keluarkan",5,,,Kind & Gentle SET ☘️
9.29217E+13,3034933556,7086444477,1640940319,1,28779876,423318317,Thanks seller! Penghantaran sangat pantas . Order 11/12 sampai 12/12 . Siap ada free gift. Recommended gais!,5,,,Coalface Soap
1.08149E+14,3034933556,8597940584,1654595728,1,88666335,423318317,Skin Suitability:Very statisfied use kayman beauty.Jerawat dan parut muka berkurang.Thanks seller👍,5,,,Soap + Cleanser
1.15196E+14,3034933556,9401993100,1661675577,1,116218750,423318317,"Heard a lot of good reviews to calm redness and irritation from this product but I haven’t tried it yet! 

Seller posted the items very quickly and I got it 2 days after I purchased order ☺️",5,,,NEW Skintella Serum
9.94675E+13,3034933556,7624839249,1646141416,1,26846172,423318317,Skin Suitability:blum try.. hopefully sesuai dgn skin.. thankyou seller servis lajuuu♥️,5,,,Coalberry Cleanser
1.03589E+14,3034933556,8086635686,1650085711,1,60281449,423318317,Terbaik seller hntr hri yg sama sbb cleanser dh nk hbs..thank u seller moga murah rzki,5,,,Coalberry Cleanser
1.13667E+14,3034933556,9229418622,1660188097,1,28836149,423318317,Terbaikk terbaikk terbaikk terbaikk tq for the free gift 😍,5,,,NEW Skintella Serum
1.06917E+14,3034933556,8588584596,1654512554,1,86157819,423318317,"nak bagi 1 * je sebab delivery lambat sangat sangat sangat sangat. tapi tau bukan salah seller. if possible, seller opt to other currier please. jgn pakai shopee express. tak express at all!",5,,,Soap + Essence
9.21289E+13,3034933556,6788561514,1638514152,1,150754031,423318317,Mantepps.. penghantaran sngt pantass.. barang dibalut dengan baik…moga urusan penjual dipermudahkan..,5,,,Skintella Moisturzer
9.25787E+13,3034933556,6851549154,1639099086,1,58426362,423318317,brg dlm keadaan baikk thank you freegift comel dua tuu!!,5,,,Rosa Glow Essence
1.03785E+14,3034933556,8124362389,1650413222,1,81633836,423318317,"Skin Suitability:great
Absorption:absorb quickly

Order semalam, sampai harini hehe",5,great,absorb quickly,Rosa Glow Essence
1.10375E+14,3034933556,8900429916,1657249224,1,25593441,423318317,I think the spray nozzle is bad :/ product itself ok,4,,,Hyalumelon Toner
1.18097E+14,3034933556,9702755831,1664598724,1,368812680,423318317,"Absorption:okay
Skin Suitability:okay

ambik masa satu hari utk sampai🥰",5,,,Coalface Soap
1.08715E+14,3034933556,8742817537,1655826974,1,76026288,423318317,Service okay! Barang okay tak tumpah or pecah. Nice.,5,,,Travel Serum 1.0
1.00969E+14,3034933556,7992058303,1649330530,1,134666640,423318317,"Absorption:Easily absorb into skin
Skin Suitability:Good!",5,,,Skintella 2.0 15ml☘️
1.13404E+14,3034933556,9249015428,1660309612,1,166794709,423318317,Masuk Tahun ke 3 pakai product ni..Jerawat jeragat malu nk muncul. Ni kali pertama order di shopee.,5,,,NEW Coalberry
9.90576E+13,3034933556,7567269340,1645589541,1,127944870,423318317,thankyouu seller!! comel siap ada free gift lagi☺️,5,,,Serum + Essence
9.91052E+13,3034933556,7578863079,1645691458,1,111685189,423318317,comel je freegift bekas kecik hehe. comelll. packaging sangat bagus. thank you! insyaallah will repeat here again.,5,,,Coalface Soap
1.11313E+14,3034933556,8982950833,1657909190,1,219739631,423318317,barang sampai dgn laju. excited sangat nk guna barangnya and i bagi 5 star utk semuanya. thank you seller utk free give,5,,,Cleansing SHERBET
1.11385E+14,3034933556,9014199376,1658202978,1,330018543,423318317,"Skin Suitability:Im not sure

actually this is first time dgr produk kayman ni sbb ade someone blow up on twitter, kulit i totally dry and now i kene sunburn. Bile i pakai kulit i x rasa kering pon and tak memedihkan even sunburn. And no more tiny bumps 😍.",5,,,Coalface Soap
1.08781E+14,3034933556,8679826941,1655264003,1,287972840,423318317,"Skin Suitability:yet to try

Alhamdulillah already received it. It took only 2-3 days. Trusted seller and authentic item. Fast delivery too. I will buy again if this suit my skin. And also thank you for the free gift. Its cute. Tyvm💜",5,,,Coalface Soap
9.23788E+13,3034933556,6832544352,1638935421,1,7811587,423318317,"ordered on 5th dec, arrived on 6th dec! fast delivery 🥰

can’t wait to try these products out!",5,,,HoneyGlo + Free Mitt
9.42692E+13,3034933556,7059831420,1640703458,1,362639273,423318317,Penghantaran mmg powerr…baru nak try hyalumelon ni Insyallah okay dgn skin la yeee..cuma x dpt hairband tu dpt getah rambut okay la tu overall okayyy sangat ii..in loveeee,5,,,Hyalumelon Toner
1.0982E+14,3034933556,8809469362,1656432798,1,177651236,423318317,"Skin Suitability:dry skin
Absorption:fast absorption

Second time using this. But tak tahan lama untuk kulit kering. Nanti muka akan keluar minyk cepat. Tapi best pakai sebab botol senang",5,dry skin,fast absorption,Skintella Moisturzer
1.04057E+14,3034933556,8185499610,1650866455,1,384255415,423318317,"Skin Suitability:Yes
Absorption:Good

Alhamdulillah muka jadi sangat lembut lps pakai tk kering pun :) baru pakai sekali esok nya nampak dah jerawat pudar sikit. Terima kasih 😊",5,Yes,Good,Coalface Soap
1.04561E+14,3034933556,8287008343,1651823609,1,649486676,423318317,"Skin Suitability:suit all skin type
Absorption:cepat absorb

toner paling best !",5,suit all skin type,cepat absorb,Hyalumelon Toner
9.4269E+13,3034933556,7053074700,1640661991,1,160960820,423318317,Barangg niceee..baru nak try insha'Allah okay dgn skin.. highly recommend dpt dgn free gift lagii thank you..,5,,,HoneyGlo + Free Mitt
1.00424E+14,3034933556,7732387255,1647058058,1,486702912,423318317,Penghantaran sangat cepat. Akan cuba pakai this soap dan semoga berkesan di muka,5,,,Coalface Soap
1.03225E+14,3034933556,8053876705,1649812341,1,46572879,423318317,"Skin Suitability:suitable for my dry and sensitive skin
Absorption:very good

I have a sensitive and dry skin

So i used this rosa glow essence 

Jerawat kering and parut jerawat makin pudar 


I really recommended you guys to buy this 👍🏻",5,suitable for my dry and sensitive skin,very good,Rosa Glow Essence
9.37407E+13,3034933556,6996784447,1640152577,1,506856073,423318317,cepat sgt smpi,5,,,Skintella Serum
1.34698E+14,3034933556,11263354954,1681405848,1,4944107,423318317,Thanks for the free gift,5,,,Skintella Moisturzer
1.33332E+14,3034933556,11104552030,1679980613,1,115748316,423318317,Original,5,,,NEW Skintella Serum
1.34535E+14,3034933556,11234130247,1681177144,1,62685036,423318317,Terbaik. Pantas,5,,,Soap + Serum
1.31422E+14,3034933556,10944140204,1678207848,1,22309540,423318317,terima kasih 😍 saya beli ya.. 😊,5,,,Soap + Serum
1.34314E+14,3034933556,11226850084,1681113014,1,418280094,423318317,First time try kalau ok will repurchase again,5,,,NEW Skintella Serum
1.34238E+14,3034933556,11209345663,1680952104,1,36004846,423318317,"Good
👍🏽❤️",5,,,Serum + Moisturizer
1.30582E+14,3034933556,10863491698,1677367516,1,9377164,423318317,thank you for the free gifts!,5,,,Serum + Moisturizer
1.30246E+14,3034933556,10831108558,1676972339,1,365886853,423318317,Bestttt,5,,,HoneyGlo Essence
1.26531E+14,3034933556,10683132550,1675333656,1,9179997,423318317,"Skin Suitability:good
Absorption:good",5,,,Suntella UV Milk
1.28073E+14,3034933556,10643082807,1674828538,1,139503196,423318317,First time to try. Hope all good for my skin! ❤️,5,,,Petites Sherbet x3
1.2722E+14,3034933556,10584243061,1674014348,1,8223525,423318317,Tq so much dpt free gift kayman mask lgi 🫶🏻,5,,,Hyalumelon Toner
1.26858E+14,3034933556,10556667329,1673690064,1,160993833,423318317,"Skin Suitability:baru 2 hari

doakan kulit sesuai",5,,,Coalface Soap
1.26566E+14,3034933556,10505345059,1673161248,1,399541104,423318317,"Skin Suitability:okay
Absorption:okay

Dh smpi tq",5,okay,okay,Coalface Soap
1.24448E+14,3034933556,10369974717,1671610701,1,253566243,423318317,"Good product but i ordered 2, yang sampai 1 je 😌",5,,,Petite CBC 30ml
1.25469E+14,3034933556,10407262253,1672044036,1,86600416,423318317,even got a freee face maskk!!!! niceee,5,,,NEW Skintella Serum
1.24089E+14,3034933556,10368257333,1671598627,1,198617359,423318317,Skin Suitability:My all time favourite cleanser!,5,,,NEW Coalberry
1.24554E+14,3034933556,10338317304,1671280008,1,90179450,423318317,"Skin Suitability:combination
Absorption:good",5,,,NEW Coalberry
9.9727E+13,3034933556,7622049282,1646123133,1,60577756,423318317,,5,,,HoneyGlo + Free Mitt
1.24892E+14,3034933556,10354676325,1671450118,1,273262407,423318317,Fast response and delivery,5,,,Hyalumelon Toner
1.24032E+14,3034933556,10388530033,1671797036,1,505490095,423318317,"Skin Suitability:not try yet i hope it will good for my skin😉

Fast delivery & good wrapping of the parcel 
Tq for the good service🥰 sorry gmbr tkde kena mengena",5,,,Petite CBC 30ml
1.22535E+14,3034933556,10132059104,1669172815,1,150722290,423318317,Good,5,,,Coalface Soap
1.21592E+14,3034933556,10015305892,1668053033,1,8100716,423318317,I,5,,,Coalface Soap
1.02179E+14,3034933556,7910454980,1648650608,1,71465718,423318317,Really suitable for my acne prone skin!❤️,5,,,Coalface Soap
1.02964E+14,3034933556,8007001282,1649428029,1,3994153,423318317,Lajuuuu!,5,,,Skintella Moisturzer
1.08182E+14,3034933556,8597673612,1654594154,1,63397624,423318317,Comel jaa dpt bekas nk letk coolface tu.I like it,5,,,Coalface Soap
9.21571E+13,3034933556,6873701493,1639290237,1,76540910,423318317,The toner is amazing i look like jenny blackpink,5,,,Hyalumelon Toner
1.01192E+14,3034933556,8074552319,1649975514,1,250830577,423318317,Feel so smooth on skin. Fast delivery,5,,,Coalberry Cleanser
1.19937E+14,3034933556,9879443201,1666448864,1,84642699,423318317,"Skin Suitability:gooodddd
Absorption:fastttt",5,,,Petite SMG 30ml
9.201E+13,3034933556,6800415902,1638616669,1,105353794,423318317,Sangat laju penghantaran. Good job seller!,5,,,Skintella Serum
1.07748E+14,3034933556,8588664479,1654513014,1,170400478,423318317,Terima kasih saya beli yeeee,5,,,Skintella Moisturzer
1.1036E+14,3034933556,8846591102,1656758196,1,170400478,423318317,terima kasih ye saya beli,5,,,Hyalumelon Toner
1.21876E+14,3034933556,10056728764,1668458126,1,272308076,423318317,Fast delivery,5,,,Petite CBC 30ml
1.17735E+14,3034933556,9695857321,1664522719,1,259831113,423318317,"Skin Suitability:Sesuai
Absorption:Lawa

Terbaikk penghantaran lajuuu yg amat sgttt👍👍👍Tq seller.. Harga pon mur2 je kat sini😍😍😍will repeat againn...",5,Sesuai,Lawa,NEW Coalberry
1.01649E+14,3034933556,7858317303,1648189387,1,309711018,423318317,,5,,,Soap + Essence
9.52271E+13,3034933556,7195476653,1641972493,1,257005168,423318317,Skin Suitability:good for skin,5,,,Skintella Moisturzer
9.7677E+13,3034933556,7499756831,1644962963,1,223818422,423318317,"Absorption:lembut ja pakai and takde bau, love!!",5,,,Coalberry Cleanser
1.08901E+14,3034933556,8707080434,1655489711,1,258081296,423318317,Lajunya ship out 😍🤌🏻✨ beri beri likeeeee,5,,,HoneyGlo + Free Mitt
1.17386E+14,3034933556,9651881591,1664072214,1,12200214,423318317,Best sgt guna. Second purchase,5,,,HoneyGlo Exfoliant
1.04226E+14,3034933556,8198771618,1650962302,1,89594833,423318317,Order Completed. Thank you,5,,,Wipe It All (3packs)
9.25706E+13,3034933556,6845945421,1639042161,1,30428498,423318317,"Terbaikk, tq sis",5,,,Skintella Moisturzer
9.17848E+13,3034933556,6784701364,1638481564,1,74250689,423318317,Fast delivery,5,,,HoneyGlo + Free Mitt
1.13985E+14,3034933556,9436942185,1662015983,1,133948669,423318317,"Skin Suitability:oily
Absorption:fast

Fantastic",5,oily,fast,Rosa Glow Essence
1.14418E+14,3034933556,9329410588,1660987919,1,72781860,423318317,"Absorption:Superb

Just love it",5,,,Soap + Essence
1.12941E+14,3034933556,9146990907,1659439356,1,23314926,423318317,"Skin Suitability:10/10
Absorption:10/10",5,,,Coalface Soap
1.02903E+14,3034933556,8003940990,1649413472,1,61299894,423318317,Beli 2 tapi lagi satu pump diaaa tak berfungsiii,5,,,Hyalumelon Toner
9.0311E+13,3034933556,6635070694,1637201756,1,12646965,423318317,Terima kasih seller siap bagi free gift lagi.,5,,,Skintella Moisturzer
